"Time (CET/CEST)","BZN|BE > BZN|GB [MW]","BZN|GB > BZN|BE [MW]"
"17.03.2019 08:15 - 17.03.2019 08:30","704","0"
"17.03.2019 08:30 - 17.03.2019 08:45","704","0"
"17.03.2019 08:45 - 17.03.2019 09:00","706","0"
"17.03.2019 09:00 - 17.03.2019 09:15","870","0"
"17.03.2019 09:15 - 17.03.2019 09:30","873","0"
"17.03.2019 09:30 - 17.03.2019 09:45","873","0"
"17.03.2019 09:45 - 17.03.2019 10:00","874","0"
"17.03.2019 10:00 - 17.03.2019 10:15","970","0"
"17.03.2019 10:15 - 17.03.2019 10:30","971","0"
"17.03.2019 10:30 - 17.03.2019 10:45","971","0"
"17.03.2019 10:45 - 17.03.2019 11:00","971","0"
"17.03.2019 11:00 - 17.03.2019 11:15","954","0"
"17.03.2019 11:15 - 17.03.2019 11:30","954","0"
"17.03.2019 11:30 - 17.03.2019 11:45","954","0"
"17.03.2019 11:45 - 17.03.2019 12:00","954","0"
"17.03.2019 12:00 - 17.03.2019 12:15","935","0"
"17.03.2019 12:15 - 17.03.2019 12:30","935","0"
"17.03.2019 12:30 - 17.03.2019 12:45","935","0"
"17.03.2019 12:45 - 17.03.2019 13:00","934","0"
"17.03.2019 13:00 - 17.03.2019 13:15","864","0"
"17.03.2019 13:15 - 17.03.2019 13:30","863","0"
"17.03.2019 13:30 - 17.03.2019 13:45","863","0"
"17.03.2019 13:45 - 17.03.2019 14:00","863","0"
"17.03.2019 14:00 - 17.03.2019 14:15","806","0"
"17.03.2019 14:15 - 17.03.2019 14:30","806","0"
"17.03.2019 14:30 - 17.03.2019 14:45","806","0"
"17.03.2019 14:45 - 17.03.2019 15:00","806","0"
"17.03.2019 15:00 - 17.03.2019 15:15","805","0"
"17.03.2019 15:15 - 17.03.2019 15:30","805","0"
"17.03.2019 15:30 - 17.03.2019 15:45","805","0"
"17.03.2019 15:45 - 17.03.2019 16:00","805","0"
"17.03.2019 16:00 - 17.03.2019 16:15","805","0"
"17.03.2019 16:15 - 17.03.2019 16:30","805","0"
"17.03.2019 16:30 - 17.03.2019 16:45","805","0"
"17.03.2019 16:45 - 17.03.2019 17:00","805","0"
"17.03.2019 17:00 - 17.03.2019 17:15","805","0"
"17.03.2019 17:15 - 17.03.2019 17:30","805","0"
"17.03.2019 17:30 - 17.03.2019 17:45","805","0"
"17.03.2019 17:45 - 17.03.2019 18:00","805","0"
"17.03.2019 18:00 - 17.03.2019 18:15","858","0"
"17.03.2019 18:15 - 17.03.2019 18:30","858","0"
"17.03.2019 18:30 - 17.03.2019 18:45","858","0"
"17.03.2019 18:45 - 17.03.2019 19:00","860","0"
"17.03.2019 19:00 - 17.03.2019 19:15","988","0"
"17.03.2019 19:15 - 17.03.2019 19:30","990","0"
"17.03.2019 19:30 - 17.03.2019 19:45","990","0"
"17.03.2019 19:45 - 17.03.2019 20:00","990","0"
"17.03.2019 20:00 - 17.03.2019 20:15","1023","0"
"17.03.2019 20:15 - 17.03.2019 20:30","1023","0"
"17.03.2019 20:30 - 17.03.2019 20:45","1023","0"
"17.03.2019 20:45 - 17.03.2019 21:00","1023","0"
"17.03.2019 21:00 - 17.03.2019 21:15","1023","0"
"17.03.2019 21:15 - 17.03.2019 21:30","1023","0"
"17.03.2019 21:30 - 17.03.2019 21:45","1023","0"
"17.03.2019 21:45 - 17.03.2019 22:00","1023","0"
"17.03.2019 22:00 - 17.03.2019 22:15","1023","0"
"17.03.2019 22:15 - 17.03.2019 22:30","1023","0"
"17.03.2019 22:30 - 17.03.2019 22:45","1023","0"
"17.03.2019 22:45 - 17.03.2019 23:00","1021","0"
"17.03.2019 23:00 - 17.03.2019 23:15","881","0"
"17.03.2019 23:15 - 17.03.2019 23:30","879","0"
"17.03.2019 23:30 - 17.03.2019 23:45","879","0"
"17.03.2019 23:45 - 18.03.2019 00:00","878","0"
"18.03.2019 00:00 - 18.03.2019 00:15","756","0"
"18.03.2019 00:15 - 18.03.2019 00:30","754","0"
"18.03.2019 00:30 - 18.03.2019 00:45","754","0"
"18.03.2019 00:45 - 18.03.2019 01:00","754","0"
"18.03.2019 01:00 - 18.03.2019 01:15","754","0"
"18.03.2019 01:15 - 18.03.2019 01:30","755","0"
"18.03.2019 01:30 - 18.03.2019 01:45","754","0"
"18.03.2019 01:45 - 18.03.2019 02:00","754","0"
"18.03.2019 02:00 - 18.03.2019 02:15","754","0"
"18.03.2019 02:15 - 18.03.2019 02:30","754","0"
"18.03.2019 02:30 - 18.03.2019 02:45","754","0"
"18.03.2019 02:45 - 18.03.2019 03:00","754","0"
"18.03.2019 03:00 - 18.03.2019 03:15","754","0"
"18.03.2019 03:15 - 18.03.2019 03:30","754","0"
"18.03.2019 03:30 - 18.03.2019 03:45","754","0"
"18.03.2019 03:45 - 18.03.2019 04:00","754","0"
"18.03.2019 04:00 - 18.03.2019 04:15","754","0"
"18.03.2019 04:15 - 18.03.2019 04:30","754","0"
"18.03.2019 04:30 - 18.03.2019 04:45","754","0"
"18.03.2019 04:45 - 18.03.2019 05:00","755","0"
"18.03.2019 05:00 - 18.03.2019 05:15","806","0"
"18.03.2019 05:15 - 18.03.2019 05:30","806","0"
"18.03.2019 05:30 - 18.03.2019 05:45","806","0"
"18.03.2019 05:45 - 18.03.2019 06:00","806","0"
"18.03.2019 06:00 - 18.03.2019 06:15","812","0"
"18.03.2019 06:15 - 18.03.2019 06:30","812","0"
"18.03.2019 06:30 - 18.03.2019 06:45","812","0"
"18.03.2019 06:45 - 18.03.2019 07:00","814","0"
"18.03.2019 07:00 - 18.03.2019 07:15","957","0"
"18.03.2019 07:15 - 18.03.2019 07:30","959","0"
"18.03.2019 07:30 - 18.03.2019 07:45","959","0"
"18.03.2019 07:45 - 18.03.2019 08:00","959","0"
"18.03.2019 08:00 - 18.03.2019 08:15","1023","0"
"18.03.2019 08:15 - 18.03.2019 08:30","1023","0"
"18.03.2019 08:30 - 18.03.2019 08:45","1023","0"
"18.03.2019 08:45 - 18.03.2019 09:00","1023","0"
"18.03.2019 09:00 - 18.03.2019 09:15","977","0"
"18.03.2019 09:15 - 18.03.2019 09:30","977","0"
"18.03.2019 09:30 - 18.03.2019 09:45","977","0"
"18.03.2019 09:45 - 18.03.2019 10:00","977","0"
"18.03.2019 10:00 - 18.03.2019 10:15","1022","0"
"18.03.2019 10:15 - 18.03.2019 10:30","1021","0"
"18.03.2019 10:30 - 18.03.2019 10:45","1021","0"
"18.03.2019 10:45 - 18.03.2019 11:00","1021","0"
"18.03.2019 11:00 - 18.03.2019 11:15","1021","0"
"18.03.2019 11:15 - 18.03.2019 11:30","1021","0"
"18.03.2019 11:30 - 18.03.2019 11:45","1021","0"
"18.03.2019 11:45 - 18.03.2019 12:00","1018","0"
"18.03.2019 12:00 - 18.03.2019 12:15","863","0"
"18.03.2019 12:15 - 18.03.2019 12:30","861","0"
"18.03.2019 12:30 - 18.03.2019 12:45","861","0"
"18.03.2019 12:45 - 18.03.2019 13:00","862","0"
"18.03.2019 13:00 - 18.03.2019 13:15","985","0"
"18.03.2019 13:15 - 18.03.2019 13:30","989","0"
"18.03.2019 13:30 - 18.03.2019 13:45","988","0"
"18.03.2019 13:45 - 18.03.2019 14:00","985","0"
"18.03.2019 14:00 - 18.03.2019 14:15","832","0"
"18.03.2019 14:15 - 18.03.2019 14:30","830","0"
"18.03.2019 14:30 - 18.03.2019 14:45","830","0"
"18.03.2019 14:45 - 18.03.2019 15:00","830","0"
"18.03.2019 15:00 - 18.03.2019 15:15","926","0"
"18.03.2019 15:15 - 18.03.2019 15:30","927","0"
"18.03.2019 15:30 - 18.03.2019 15:45","927","0"
"18.03.2019 15:45 - 18.03.2019 16:00","924","0"
"18.03.2019 16:00 - 18.03.2019 16:15","766","0"
"18.03.2019 16:15 - 18.03.2019 16:30","764","0"
"18.03.2019 16:30 - 18.03.2019 16:45","764","0"
"18.03.2019 16:45 - 18.03.2019 17:00","764","0"
"18.03.2019 17:00 - 18.03.2019 17:15","790","0"
"18.03.2019 17:15 - 18.03.2019 17:30","790","0"
"18.03.2019 17:30 - 18.03.2019 17:45","790","0"
"18.03.2019 17:45 - 18.03.2019 18:00","790","0"
"18.03.2019 18:00 - 18.03.2019 18:15","727","0"
"18.03.2019 18:15 - 18.03.2019 18:30","727","0"
"18.03.2019 18:30 - 18.03.2019 18:45","727","0"
"18.03.2019 18:45 - 18.03.2019 19:00","727","0"
"18.03.2019 19:00 - 18.03.2019 19:15","717","0"
"18.03.2019 19:15 - 18.03.2019 19:30","717","0"
"18.03.2019 19:30 - 18.03.2019 19:45","718","0"
"18.03.2019 19:45 - 18.03.2019 20:00","718","0"
"18.03.2019 20:00 - 18.03.2019 20:15","778","0"
"18.03.2019 20:15 - 18.03.2019 20:30","778","0"
"18.03.2019 20:30 - 18.03.2019 20:45","778","0"
"18.03.2019 20:45 - 18.03.2019 21:00","778","0"
"18.03.2019 21:00 - 18.03.2019 21:15","848","0"
"18.03.2019 21:15 - 18.03.2019 21:30","849","0"
"18.03.2019 21:30 - 18.03.2019 21:45","849","0"
"18.03.2019 21:45 - 18.03.2019 22:00","849","0"
"18.03.2019 22:00 - 18.03.2019 22:15","764","0"
"18.03.2019 22:15 - 18.03.2019 22:30","764","0"
"18.03.2019 22:30 - 18.03.2019 22:45","764","0"
"18.03.2019 22:45 - 18.03.2019 23:00","764","0"
"18.03.2019 23:00 - 18.03.2019 23:15","764","0"
"18.03.2019 23:15 - 18.03.2019 23:30","764","0"
"18.03.2019 23:30 - 18.03.2019 23:45","764","0"
"18.03.2019 23:45 - 19.03.2019 00:00","765","0"
"19.03.2019 00:00 - 19.03.2019 00:15","869","0"
"19.03.2019 00:15 - 19.03.2019 00:30","870","0"
"19.03.2019 00:30 - 19.03.2019 00:45","870","0"
"19.03.2019 00:45 - 19.03.2019 01:00","870","0"
"19.03.2019 01:00 - 19.03.2019 01:15","847","0"
"19.03.2019 01:15 - 19.03.2019 01:30","847","0"
"19.03.2019 01:30 - 19.03.2019 01:45","847","0"
"19.03.2019 01:45 - 19.03.2019 02:00","847","0"
"19.03.2019 02:00 - 19.03.2019 02:15","856","0"
"19.03.2019 02:15 - 19.03.2019 02:30","856","0"
"19.03.2019 02:30 - 19.03.2019 02:45","856","0"
"19.03.2019 02:45 - 19.03.2019 03:00","856","0"
"19.03.2019 03:00 - 19.03.2019 03:15","856","0"
"19.03.2019 03:15 - 19.03.2019 03:30","856","0"
"19.03.2019 03:30 - 19.03.2019 03:45","856","0"
"19.03.2019 03:45 - 19.03.2019 04:00","856","0"
"19.03.2019 04:00 - 19.03.2019 04:15","764","0"
"19.03.2019 04:15 - 19.03.2019 04:30","764","0"
"19.03.2019 04:30 - 19.03.2019 04:45","764","0"
"19.03.2019 04:45 - 19.03.2019 05:00","765","0"
"19.03.2019 05:00 - 19.03.2019 05:15","905","0"
"19.03.2019 05:15 - 19.03.2019 05:30","907","0"
"19.03.2019 05:30 - 19.03.2019 05:45","907","0"
"19.03.2019 05:45 - 19.03.2019 06:00","839","0"
"19.03.2019 06:00 - 19.03.2019 06:15","68","0"
"19.03.2019 06:15 - 19.03.2019 06:30","2","0"
"19.03.2019 06:30 - 19.03.2019 06:45","2","0"
"19.03.2019 06:45 - 19.03.2019 07:00","11","0"
"19.03.2019 07:00 - 19.03.2019 07:15","325","0"
"19.03.2019 07:15 - 19.03.2019 07:30","334","0"
"19.03.2019 07:30 - 19.03.2019 07:45","334","0"
"19.03.2019 07:45 - 19.03.2019 08:00","349","0"
"19.03.2019 08:00 - 19.03.2019 08:15","749","0"
"19.03.2019 08:15 - 19.03.2019 08:30","764","0"
"19.03.2019 08:30 - 19.03.2019 08:45","764","0"
"19.03.2019 08:45 - 19.03.2019 09:00","764","0"
"19.03.2019 09:00 - 19.03.2019 09:15","764","0"
"19.03.2019 09:15 - 19.03.2019 09:30","763","0"
"19.03.2019 09:30 - 19.03.2019 09:45","764","0"
"19.03.2019 09:45 - 19.03.2019 10:00","764","0"
"19.03.2019 10:00 - 19.03.2019 10:15","764","0"
"19.03.2019 10:15 - 19.03.2019 10:30","763","0"
"19.03.2019 10:30 - 19.03.2019 10:45","764","0"
"19.03.2019 10:45 - 19.03.2019 11:00","764","0"
"19.03.2019 11:00 - 19.03.2019 11:15","764","0"
"19.03.2019 11:15 - 19.03.2019 11:30","764","0"
"19.03.2019 11:30 - 19.03.2019 11:45","764","0"
"19.03.2019 11:45 - 19.03.2019 12:00","766","0"
"19.03.2019 12:00 - 19.03.2019 12:15","921","0"
"19.03.2019 12:15 - 19.03.2019 12:30","923","0"
"19.03.2019 12:30 - 19.03.2019 12:45","923","0"
"19.03.2019 12:45 - 19.03.2019 13:00","923","0"
"19.03.2019 13:00 - 19.03.2019 13:15","943","0"
"19.03.2019 13:15 - 19.03.2019 13:30","943","0"
"19.03.2019 13:30 - 19.03.2019 13:45","943","0"
"19.03.2019 13:45 - 19.03.2019 14:00","943","0"
"19.03.2019 14:00 - 19.03.2019 14:15","956","0"
"19.03.2019 14:15 - 19.03.2019 14:30","956","0"
"19.03.2019 14:30 - 19.03.2019 14:45","955","0"
"19.03.2019 14:45 - 19.03.2019 15:00","954","0"
"19.03.2019 15:00 - 19.03.2019 15:15","831","0"
"19.03.2019 15:15 - 19.03.2019 15:30","830","0"
"19.03.2019 15:30 - 19.03.2019 15:45","830","0"
"19.03.2019 15:45 - 19.03.2019 16:00","826","0"
"19.03.2019 16:00 - 19.03.2019 16:15","616","0"
"19.03.2019 16:15 - 19.03.2019 16:30","613","0"
"19.03.2019 16:30 - 19.03.2019 16:45","613","0"
"19.03.2019 16:45 - 19.03.2019 17:00","615","0"
"19.03.2019 17:00 - 19.03.2019 17:15","762","0"
"19.03.2019 17:15 - 19.03.2019 17:30","764","0"
"19.03.2019 17:30 - 19.03.2019 17:45","764","0"
"19.03.2019 17:45 - 19.03.2019 18:00","764","0"
"19.03.2019 18:00 - 19.03.2019 18:15","764","0"
"19.03.2019 18:15 - 19.03.2019 18:30","764","0"
"19.03.2019 18:30 - 19.03.2019 18:45","764","0"
"19.03.2019 18:45 - 19.03.2019 19:00","764","0"
"19.03.2019 19:00 - 19.03.2019 19:15","836","0"
"19.03.2019 19:15 - 19.03.2019 19:30","837","0"
"19.03.2019 19:30 - 19.03.2019 19:45","837","0"
"19.03.2019 19:45 - 19.03.2019 20:00","836","0"
"19.03.2019 20:00 - 19.03.2019 20:15","764","0"
"19.03.2019 20:15 - 19.03.2019 20:30","764","0"
"19.03.2019 20:30 - 19.03.2019 20:45","764","0"
"19.03.2019 20:45 - 19.03.2019 21:00","764","0"
"19.03.2019 21:00 - 19.03.2019 21:15","764","0"
"19.03.2019 21:15 - 19.03.2019 21:30","764","0"
"19.03.2019 21:30 - 19.03.2019 21:45","764","0"
"19.03.2019 21:45 - 19.03.2019 22:00","764","0"
"19.03.2019 22:00 - 19.03.2019 22:15","764","0"
"19.03.2019 22:15 - 19.03.2019 22:30","764","0"
"19.03.2019 22:30 - 19.03.2019 22:45","764","0"
"19.03.2019 22:45 - 19.03.2019 23:00","764","0"
"19.03.2019 23:00 - 19.03.2019 23:15","764","0"
"19.03.2019 23:15 - 19.03.2019 23:30","764","0"
"19.03.2019 23:30 - 19.03.2019 23:45","764","0"
"19.03.2019 23:45 - 20.03.2019 00:00","764","0"
"20.03.2019 00:00 - 20.03.2019 00:15","764","0"
"20.03.2019 00:15 - 20.03.2019 00:30","764","0"
"20.03.2019 00:30 - 20.03.2019 00:45","764","0"
"20.03.2019 00:45 - 20.03.2019 01:00","765","0"
"20.03.2019 01:00 - 20.03.2019 01:15","899","0"
"20.03.2019 01:15 - 20.03.2019 01:30","901","0"
"20.03.2019 01:30 - 20.03.2019 01:45","901","0"
"20.03.2019 01:45 - 20.03.2019 02:00","901","0"
"20.03.2019 02:00 - 20.03.2019 02:15","856","0"
"20.03.2019 02:15 - 20.03.2019 02:30","856","0"
"20.03.2019 02:30 - 20.03.2019 02:45","856","0"
"20.03.2019 02:45 - 20.03.2019 03:00","856","0"
"20.03.2019 03:00 - 20.03.2019 03:15","856","0"
"20.03.2019 03:15 - 20.03.2019 03:30","856","0"
"20.03.2019 03:30 - 20.03.2019 03:45","856","0"
"20.03.2019 03:45 - 20.03.2019 04:00","856","0"
"20.03.2019 04:00 - 20.03.2019 04:15","856","0"
"20.03.2019 04:15 - 20.03.2019 04:30","856","0"
"20.03.2019 04:30 - 20.03.2019 04:45","856","0"
"20.03.2019 04:45 - 20.03.2019 05:00","856","0"
"20.03.2019 05:00 - 20.03.2019 05:15","856","0"
"20.03.2019 05:15 - 20.03.2019 05:30","856","0"
"20.03.2019 05:30 - 20.03.2019 05:45","856","0"
"20.03.2019 05:45 - 20.03.2019 06:00","852","0"
"20.03.2019 06:00 - 20.03.2019 06:15","621","0"
"20.03.2019 06:15 - 20.03.2019 06:30","617","0"
"20.03.2019 06:30 - 20.03.2019 06:45","617","0"
"20.03.2019 06:45 - 20.03.2019 07:00","617","0"
"20.03.2019 07:00 - 20.03.2019 07:15","594","0"
"20.03.2019 07:15 - 20.03.2019 07:30","593","0"
"20.03.2019 07:30 - 20.03.2019 07:45","593","0"
"20.03.2019 07:45 - 20.03.2019 08:00","596","0"
"20.03.2019 08:00 - 20.03.2019 08:15","762","0"
"20.03.2019 08:15 - 20.03.2019 08:30","764","0"
"20.03.2019 08:30 - 20.03.2019 08:45","764","0"
"20.03.2019 08:45 - 20.03.2019 09:00","764","0"
"20.03.2019 09:00 - 20.03.2019 09:15","764","0"
"20.03.2019 09:15 - 20.03.2019 09:30","764","0"
"20.03.2019 09:30 - 20.03.2019 09:45","764","0"
"20.03.2019 09:45 - 20.03.2019 10:00","764","0"
"20.03.2019 10:00 - 20.03.2019 10:15","764","0"
"20.03.2019 10:15 - 20.03.2019 10:30","764","0"
"20.03.2019 10:30 - 20.03.2019 10:45","764","0"
"20.03.2019 10:45 - 20.03.2019 11:00","764","0"
"20.03.2019 11:00 - 20.03.2019 11:15","772","0"
"20.03.2019 11:15 - 20.03.2019 11:30","772","0"
"20.03.2019 11:30 - 20.03.2019 11:45","772","0"
"20.03.2019 11:45 - 20.03.2019 12:00","772","0"
"20.03.2019 12:00 - 20.03.2019 12:15","780","0"
"20.03.2019 12:15 - 20.03.2019 12:30","780","0"
"20.03.2019 12:30 - 20.03.2019 12:45","780","0"
"20.03.2019 12:45 - 20.03.2019 13:00","780","0"
"20.03.2019 13:00 - 20.03.2019 13:15","764","0"
"20.03.2019 13:15 - 20.03.2019 13:30","764","0"
"20.03.2019 13:30 - 20.03.2019 13:45","764","0"
"20.03.2019 13:45 - 20.03.2019 14:00","764","0"
"20.03.2019 14:00 - 20.03.2019 14:15","764","0"
"20.03.2019 14:15 - 20.03.2019 14:30","764","0"
"20.03.2019 14:30 - 20.03.2019 14:45","764","0"
"20.03.2019 14:45 - 20.03.2019 15:00","764","0"
"20.03.2019 15:00 - 20.03.2019 15:15","764","0"
"20.03.2019 15:15 - 20.03.2019 15:30","764","0"
"20.03.2019 15:30 - 20.03.2019 15:45","764","0"
"20.03.2019 15:45 - 20.03.2019 16:00","764","0"
"20.03.2019 16:00 - 20.03.2019 16:15","764","0"
"20.03.2019 16:15 - 20.03.2019 16:30","764","0"
"20.03.2019 16:30 - 20.03.2019 16:45","764","0"
"20.03.2019 16:45 - 20.03.2019 17:00","764","0"
"20.03.2019 17:00 - 20.03.2019 17:15","764","0"
"20.03.2019 17:15 - 20.03.2019 17:30","764","0"
"20.03.2019 17:30 - 20.03.2019 17:45","764","0"
"20.03.2019 17:45 - 20.03.2019 18:00","764","0"
"20.03.2019 18:00 - 20.03.2019 18:15","738","0"
"20.03.2019 18:15 - 20.03.2019 18:30","738","0"
"20.03.2019 18:30 - 20.03.2019 18:45","738","0"
"20.03.2019 18:45 - 20.03.2019 19:00","738","0"
"20.03.2019 19:00 - 20.03.2019 19:15","764","0"
"20.03.2019 19:15 - 20.03.2019 19:30","764","0"
"20.03.2019 19:30 - 20.03.2019 19:45","764","0"
"20.03.2019 19:45 - 20.03.2019 20:00","764","0"
"20.03.2019 20:00 - 20.03.2019 20:15","764","0"
"20.03.2019 20:15 - 20.03.2019 20:30","764","0"
"20.03.2019 20:30 - 20.03.2019 20:45","764","0"
"20.03.2019 20:45 - 20.03.2019 21:00","764","0"
"20.03.2019 21:00 - 20.03.2019 21:15","802","0"
"20.03.2019 21:15 - 20.03.2019 21:30","802","0"
"20.03.2019 21:30 - 20.03.2019 21:45","802","0"
"20.03.2019 21:45 - 20.03.2019 22:00","802","0"
"20.03.2019 22:00 - 20.03.2019 22:15","771","0"
"20.03.2019 22:15 - 20.03.2019 22:30","771","0"
"20.03.2019 22:30 - 20.03.2019 22:45","771","0"
"20.03.2019 22:45 - 20.03.2019 23:00","771","0"
"20.03.2019 23:00 - 20.03.2019 23:15","740","0"
"20.03.2019 23:15 - 20.03.2019 23:30","740","0"
"20.03.2019 23:30 - 20.03.2019 23:45","740","0"
"20.03.2019 23:45 - 21.03.2019 00:00","740","0"
"21.03.2019 00:00 - 21.03.2019 00:15","810","0"
"21.03.2019 00:15 - 21.03.2019 00:30","810","0"
"21.03.2019 00:30 - 21.03.2019 00:45","810","0"
"21.03.2019 00:45 - 21.03.2019 01:00","810","0"
"21.03.2019 01:00 - 21.03.2019 01:15","842","0"
"21.03.2019 01:15 - 21.03.2019 01:30","843","0"
"21.03.2019 01:30 - 21.03.2019 01:45","843","0"
"21.03.2019 01:45 - 21.03.2019 02:00","842","0"
"21.03.2019 02:00 - 21.03.2019 02:15","764","0"
"21.03.2019 02:15 - 21.03.2019 02:30","764","0"
"21.03.2019 02:30 - 21.03.2019 02:45","764","0"
"21.03.2019 02:45 - 21.03.2019 03:00","764","0"
"21.03.2019 03:00 - 21.03.2019 03:15","806","0"
"21.03.2019 03:15 - 21.03.2019 03:30","806","0"
"21.03.2019 03:30 - 21.03.2019 03:45","806","0"
"21.03.2019 03:45 - 21.03.2019 04:00","806","0"
"21.03.2019 04:00 - 21.03.2019 04:15","764","0"
"21.03.2019 04:15 - 21.03.2019 04:30","764","0"
"21.03.2019 04:30 - 21.03.2019 04:45","764","0"
"21.03.2019 04:45 - 21.03.2019 05:00","764","0"
"21.03.2019 05:00 - 21.03.2019 05:15","764","0"
"21.03.2019 05:15 - 21.03.2019 05:30","764","0"
"21.03.2019 05:30 - 21.03.2019 05:45","764","0"
"21.03.2019 05:45 - 21.03.2019 06:00","764","0"
"21.03.2019 06:00 - 21.03.2019 06:15","764","0"
"21.03.2019 06:15 - 21.03.2019 06:30","764","0"
"21.03.2019 06:30 - 21.03.2019 06:45","764","0"
"21.03.2019 06:45 - 21.03.2019 07:00","763","0"
"21.03.2019 07:00 - 21.03.2019 07:15","642","0"
"21.03.2019 07:15 - 21.03.2019 07:30","641","0"
"21.03.2019 07:30 - 21.03.2019 07:45","640","0"
"21.03.2019 07:45 - 21.03.2019 08:00","637","0"
"21.03.2019 08:00 - 21.03.2019 08:15","429","0"
"21.03.2019 08:15 - 21.03.2019 08:30","425","0"
"21.03.2019 08:30 - 21.03.2019 08:45","425","0"
"21.03.2019 08:45 - 21.03.2019 09:00","434","0"
"21.03.2019 09:00 - 21.03.2019 09:15","755","0"
"21.03.2019 09:15 - 21.03.2019 09:30","764","0"
"21.03.2019 09:30 - 21.03.2019 09:45","764","0"
"21.03.2019 09:45 - 21.03.2019 10:00","764","0"
"21.03.2019 10:00 - 21.03.2019 10:15","764","0"
"21.03.2019 10:15 - 21.03.2019 10:30","764","0"
"21.03.2019 10:30 - 21.03.2019 10:45","764","0"
"21.03.2019 10:45 - 21.03.2019 11:00","764","0"
"21.03.2019 11:00 - 21.03.2019 11:15","764","0"
"21.03.2019 11:15 - 21.03.2019 11:30","764","0"
"21.03.2019 11:30 - 21.03.2019 11:45","764","0"
"21.03.2019 11:45 - 21.03.2019 12:00","764","0"
"21.03.2019 12:00 - 21.03.2019 12:15","764","0"
"21.03.2019 12:15 - 21.03.2019 12:30","764","0"
"21.03.2019 12:30 - 21.03.2019 12:45","764","0"
"21.03.2019 12:45 - 21.03.2019 13:00","764","0"
"21.03.2019 13:00 - 21.03.2019 13:15","764","0"
"21.03.2019 13:15 - 21.03.2019 13:30","764","0"
"21.03.2019 13:30 - 21.03.2019 13:45","764","0"
"21.03.2019 13:45 - 21.03.2019 14:00","764","0"
"21.03.2019 14:00 - 21.03.2019 14:15","764","0"
"21.03.2019 14:15 - 21.03.2019 14:30","764","0"
"21.03.2019 14:30 - 21.03.2019 14:45","764","0"
"21.03.2019 14:45 - 21.03.2019 15:00","764","0"
"21.03.2019 15:00 - 21.03.2019 15:15","764","0"
"21.03.2019 15:15 - 21.03.2019 15:30","764","0"
"21.03.2019 15:30 - 21.03.2019 15:45","764","0"
"21.03.2019 15:45 - 21.03.2019 16:00","764","0"
"21.03.2019 16:00 - 21.03.2019 16:15","764","0"
"21.03.2019 16:15 - 21.03.2019 16:30","764","0"
"21.03.2019 16:30 - 21.03.2019 16:45","764","0"
"21.03.2019 16:45 - 21.03.2019 17:00","764","0"
"21.03.2019 17:00 - 21.03.2019 17:15","764","0"
"21.03.2019 17:15 - 21.03.2019 17:30","764","0"
"21.03.2019 17:30 - 21.03.2019 17:45","764","0"
"21.03.2019 17:45 - 21.03.2019 18:00","764","0"
"21.03.2019 18:00 - 21.03.2019 18:15","764","0"
"21.03.2019 18:15 - 21.03.2019 18:30","764","0"
"21.03.2019 18:30 - 21.03.2019 18:45","764","0"
"21.03.2019 18:45 - 21.03.2019 19:00","764","0"
"21.03.2019 19:00 - 21.03.2019 19:15","764","0"
"21.03.2019 19:15 - 21.03.2019 19:30","764","0"
"21.03.2019 19:30 - 21.03.2019 19:45","764","0"
"21.03.2019 19:45 - 21.03.2019 20:00","764","0"
"21.03.2019 20:00 - 21.03.2019 20:15","764","0"
"21.03.2019 20:15 - 21.03.2019 20:30","764","0"
"21.03.2019 20:30 - 21.03.2019 20:45","764","0"
"21.03.2019 20:45 - 21.03.2019 21:00","764","0"
"21.03.2019 21:00 - 21.03.2019 21:15","764","0"
"21.03.2019 21:15 - 21.03.2019 21:30","764","0"
"21.03.2019 21:30 - 21.03.2019 21:45","764","0"
"21.03.2019 21:45 - 21.03.2019 22:00","764","0"
"21.03.2019 22:00 - 21.03.2019 22:15","764","0"
"21.03.2019 22:15 - 21.03.2019 22:30","764","0"
"21.03.2019 22:30 - 21.03.2019 22:45","764","0"
"21.03.2019 22:45 - 21.03.2019 23:00","764","0"
"21.03.2019 23:00 - 21.03.2019 23:15","764","0"
"21.03.2019 23:15 - 21.03.2019 23:30","764","0"
"21.03.2019 23:30 - 21.03.2019 23:45","764","0"
"21.03.2019 23:45 - 22.03.2019 00:00","764","0"
"22.03.2019 00:00 - 22.03.2019 00:15","754","0"
"22.03.2019 00:15 - 22.03.2019 00:30","754","0"
"22.03.2019 00:30 - 22.03.2019 00:45","754","0"
"22.03.2019 00:45 - 22.03.2019 01:00","755","0"
"22.03.2019 01:00 - 22.03.2019 01:15","754","0"
"22.03.2019 01:15 - 22.03.2019 01:30","754","0"
"22.03.2019 01:30 - 22.03.2019 01:45","754","0"
"22.03.2019 01:45 - 22.03.2019 02:00","754","0"
"22.03.2019 02:00 - 22.03.2019 02:15","704","0"
"22.03.2019 02:15 - 22.03.2019 02:30","704","0"
"22.03.2019 02:30 - 22.03.2019 02:45","704","0"
"22.03.2019 02:45 - 22.03.2019 03:00","704","0"
"22.03.2019 03:00 - 22.03.2019 03:15","704","0"
"22.03.2019 03:15 - 22.03.2019 03:30","704","0"
"22.03.2019 03:30 - 22.03.2019 03:45","704","0"
"22.03.2019 03:45 - 22.03.2019 04:00","663","0"
"22.03.2019 04:00 - 22.03.2019 04:15","42","0"
